date,NIR,NDA,gov_account,banks_net,repo_total,repo_main,repo_long,repo_fine,repo_lombard,fx_swap_attract,deposits,deposit_auctions,reverse_repo,fx_swap_alloc,securities_issued,other_net,monetary_base,currency_outside_cba,corr_dram,corr_fx,other_banks_dram,other_banks_fx,other_residents,other_dram,other_fx
2026-02-27,1780875.8522244,209044.42938462,-654015.3255826,440923.1772982,147580.760328,90060.082149,NA,57520.678179,NA,NA,NA,NA,NA,NA,NA,422136.57766902,1989920.281609,1072361.6819319,225824.3075345,663990.4134227,2.9090463,2444.9524852,20052.7391903,5243.2779981,25296.0171884
2026-03-02,1762195.3667016,273923.23344183,-591358.6550436,441049.4715916,147634.600554,90082.905108,NA,57551.695446,NA,NA,NA,NA,NA,NA,NA,424232.41689383,2036118.6001434,1073085.6027823,281620.9332295,652188.6099614,2.5468414,2440.8686353,22388.7983799,4391.2403136,26780.0386935
2026-03-03,1759901.8898593,236920.10797253,-590809.4582421,401122.7202029,147661.520665,90099.486129,NA,57562.034536,NA,NA,40005.479452,NA,NA,NA,NA,426606.84601173,1996821.9978318,1073178.1608373,264190.9956965,640143.8346504,2.3827819,2430.5777931,12143.5581253,4732.4879473,16876.0460726
2026-03-04,1770829.1656416,145536.36153114,-588234.1557345,311014.7292582,45000,45000,NA,NA,NA,NA,27503.7671233,NA,NA,NA,NA,422755.78800744,1916365.5271727,1076256.0960473,172858.6397977,646954.189535,2.2769487,2439.433317,12573.2745357,5281.6169913,17854.891527
2026-03-05,1777702.2017676,159079.69601922,-570275.9807872,305574.099919,45008.297251,45008.297251,NA,NA,NA,NA,33004.5205479,NA,NA,NA,NA,423781.57688742,1936781.8977868,1077972.1869476,183884.3117112,655430.2032167,3.1724373,2435.8571581,11720.3619693,5335.8043466,17056.1663159
2026-03-06,1763172.5563704,150338.60401358,-571062.3083941,295632.8635867,45016.594503,45016.594503,NA,NA,NA,NA,43005.8904109,NA,NA,NA,NA,425768.04882098,1913511.160384,1085762.3568276,167034.9075088,643238.550858,2.9768132,2431.8314773,10257.0703909,4783.4665082,15040.5368991
2026-03-09,1768997.5260618,192876.29529964,-552966.5789469,321801.0522036,45041.48626,45041.48626,NA,NA,NA,NA,17002.3287671,NA,NA,NA,NA,424041.82204294,1961873.8213614,1086462.3690576,207977.6141565,649871.9993108,3.6063683,2430.7988838,10266.5178148,4860.9157696,15127.4335844
2026-03-10,1757968.9916869,176022.69404369,-546895.2348264,300014.8363917,45049.783511,45049.783511,NA,NA,NA,NA,39005.3424657,NA,NA,NA,NA,422903.09247839,1933991.6857306,1089281.2325351,180814.337452,647030.5195286,3.4948304,2437.6187559,9554.1115917,4870.3710369,14424.4826286
2026-03-11,1755976.2756919,191596.04362313,-567689.7673338,332221.689219,42700,30000,NA,NA,12700,NA,4500.6164384,NA,NA,NA,NA,427064.12173793,1947572.319315,1087887.3697051,197243.2445549,645534.383683,3.3441918,2434.3691433,9634.9093097,4834.6987272,14469.6080369
2026-03-12,1756025.8308175,176158.63449081001,-570768.6069791,319278.5690166,34205.576466,30005.576466,NA,NA,4200,NA,9001.2328768,NA,NA,NA,NA,427648.67245331,1932184.4653083,1087049.8518951,182514.518898,646469.753344,5.1938786,1677.0223435,9469.4061451,4998.718804,14468.1249491
2026-03-13,1754028.3726084,169641.47498621,-569473.2880592,309435.293894,30011.152931,30011.152931,NA,NA,NA,NA,14702.0136987,NA,NA,NA,NA,429679.46915141,1923669.8475946,1088998.0912851,171693.3255967,646880.0682748,5.0921271,1670.109656,9595.7569546,4827.4037003,14423.1606549
2026-03-16,1751780.3174372,179478.07156565,-564654.5728064,315108.6212164,30027.882328,30027.882328,NA,NA,NA,NA,9201.260274,NA,NA,NA,NA,429024.02315565,1931258.3890028,1089480.7489449,176709.5191914,647744.9474753,5.8574823,1486.0096781,11136.5790492,4694.7271816,15831.3062308
2026-03-17,1783603.5174525,181107.44612253,-578137.0091225,331224.3082196,46033.458795,30033.458795,NA,NA,16000,NA,10301.410959,NA,NA,NA,NA,428020.14702543,1964710.963575,1085677.2120049,181993.8133277,679865.9910857,5.6904814,1488.2917133,11214.3946601,4465.5703019,15679.964962
2026-03-18,1784202.8086281,287292.4955398,-590824.9949841,450544.4276604,155000,95000,NA,60000,NA,NA,NA,NA,NA,NA,NA,427573.0628635,2071495.3041679,1081070.0195649,294290.710087,678887.5413151,5.6901484,1490.2260022,11232.1810262,4518.9360241,15751.1170503
2026-03-19,1778565.2874513,250752.58018115,-629149.1359947,450625.1737065,155028.569261,95017.747861,NA,60010.8214,NA,NA,NA,NA,NA,NA,NA,429276.54246935,2029317.8676324,1078914.2932142,257946.1290236,674906.8535833,5.5885945,1486.5490235,11395.3271278,4663.1270655,16058.4541933
2026-03-20,1779887.8609778,191364.93714245,-687314.4456717,450705.929258,155057.138524,95035.495784274,NA,60021.642739726,NA,NA,NA,NA,NA,NA,NA,427973.45355615,1971252.7981202,1079629.4055442,194902.5513741,676067.9292172,5.526575,1491.7695775,14405.9995041,4749.6163281,19155.6158322
2026-03-23,1770508.1900636,194858.31879281,-685612.8182,450191.3850957,155142.846309,95088.73931,NA,60054.106999,NA,NA,NA,NA,NA,NA,NA,430279.75189711,1965366.5088564,1075354.3612442,191471.1633107,676477.8975405,6.2462774,1487.5273933,15584.2573299,4985.0557604,20569.3130903
2026-03-24,1768707.5875583,190663.58225748,-687847.3682375,451644.5326495,155171.415571,95106.487172,NA,60064.928399,NA,NA,NA,NA,NA,NA,NA,426866.41784548,1959371.1698158,1069518.2382584,194393.8658447,675256.37571090006,6.1314799,1493.7351118,13565.7317295,5137.0916806,18702.8234101
2026-03-25,1775163.8873723,239695.70380946,-663688.8712375,476519.9904943,220000,95000,NA,125000,NA,NA,40005.4794521,NA,NA,NA,NA,426864.58455266,2014859.5911818,1064583.9949354,237531.755093,682515.3111336,5.9564974,1494.1770555,23488.3524464,5240.0440205,28728.3964669
2026-03-26,1780643.9686406,238600.59956956,-660773.7582772,472496.0943741,220041.396192,95018.267891,NA,125023.128301,NA,NA,44006.0273973,NA,NA,NA,NA,426878.26347266,2019244.5682102,1064193.2451054,247361.0114528,688403.1241647,5.8338033,1491.9135095,12687.6193765,5101.820798,17789.4401745
2026-03-27,1769284.0379852,226482.66896755,-659096.2145281,456587.6500393,220082.792383,95036.53578,NA,125046.256603,NA,NA,60008.219178,NA,NA,NA,NA,428991.23345635,1995766.7069527,1067409.0703954,226140.2561926,680780.1663893,5.6566789,1488.4911597,15189.2018365,4753.8643003,19943.0661368
2026-03-30,1770400.4313264,253499.13790623,-661682.3023211,487859.5868329,220206.980959,95091.339453,NA,125115.641506,NA,NA,29003.9726027,NA,NA,NA,NA,427321.85339443,2023899.5692326,1065966.8574454,261969.8075606,680290.1740052,5.444289,1488.8392119,9333.6088525,4844.837868,14178.4467205
2026-03-31,1791911.549871,245773.2338753,-663507.6435531,480952.4707878,220248.377152,95109.607343,NA,125138.769809,NA,NA,36004.9315068,NA,NA,NA,NA,428328.4066406,2037684.7837463,1061819.524121,257429.8070588,702865.2778356,5.3474886,1485.5765464,9397.7558499,4681.494846,14079.2506959
2026-04-01,1766507.2429416,219004.92486392,-610642.8868925,404459.2305641,112700,65000,NA,47700,NA,NA,5000.6849315,NA,NA,NA,NA,425188.58119232,1985512.1678055,1062109.179291,228529.8422268,679277.9745317,5.1851482,1494.5175655,9380.7429991,4714.7260432,14095.4690423
2026-04-02,1787541.3468902,230088.23700864,-601923.3148179,405532.7608493,112720.972924,65012.183501,NA,47708.789423,NA,NA,4000.5479452,NA,NA,NA,NA,426478.79097724,2017629.5838988,1064570.182451,233130.3698749,703198.0052381,4.9912547,1488.3694115,10023.48994,5214.1757286,15237.6656686
2026-04-03,1794690.6778074,216347.62508853,-596472.4329745,386586.2914911,112741.945845,65000,NA,47700,NA,NA,23003.1506849,NA,NA,NA,NA,426233.76657193,2011038.3028959,1076192.257111,208931.0990041,709132.1317906,4.8354093,1483.0504395,10111.3295004,5183.599641,15294.9291414
2026-04-06,1790512.6690259,232142.38679452,-584771.3798324,389806.9578946,112804.864612,65060.917507,NA,47743.947105,NA,NA,20002.739726,NA,NA,NA,NA,427106.80873232,2022655.0558204,1079537.389157,221023.5212408,705427.6550417,4.5676201,1482.1853739,10116.3069021,5063.4304848,15179.7373869
2026-04-07,1769781.9483069,233389.69491168,-583854.0670832,389568.0024298,112825.837535,65073.101009,NA,47752.736526,NA,NA,21502.9452055,NA,NA,NA,NA,427675.75956508,2003171.6432186,1082019.554137,219399.368818,685125.2824571,21.422613,1481.8938327,10170.4301802,4953.6911806,15124.1213608
2026-04-08,1773814.610934,183520.6289021,-568041.7010932,326796.370546,39000,35000,NA,NA,4000,NA,10501.4383562,NA,NA,NA,NA,424765.9594493,1957335.2398361,1085871.766137,167269.8109849,687287.179586,6.254247,1640.2363703,10380.312359,4879.6801519,15259.9925109
2026-04-09,1774834.2450318,173830.96469038,-572776.2294481,319855.2329079,35006.564914,35006.564914,NA,NA,NA,NA,13501.8493151,NA,NA,NA,NA,426751.96123058,1948665.2097222,1088843.564612,152998.3590457,689644.3468047,6.0720138,1638.2129903,10605.9499867,4928.704269,15534.6542557
2026-04-10,1771255.1037795,168916.56522639,-574182.5141549,314510.2734618,35013.129827,35013.129827,NA,NA,NA,NA,9501.3013699,NA,NA,NA,NA,428588.80591949,1940171.6690059,1094307.340714,144025.1017235,686639.4548538,6.028255,1639.442289,8912.7911641,4641.5100065,13554.3011706
2026-04-13,1786611.0190451,177305.50311913,-565684.8712153,312182.4219284,35032.824567,35032.824567,NA,NA,NA,NA,12001.6438356,NA,NA,NA,NA,430807.95240603,1963916.5221642,1097685.447214,159855.3266414,688358.050614,5.8008005,1636.2097996,11760.8569007,4614.830194,16375.6870947
2026-04-14,1805734.4078026,197922.46395347,-575500.8327433,345019.7199725,64339.389481,35039.389481,NA,NA,29300,NA,8701.1917809,NA,NA,NA,NA,428403.57672427,2003656.8717561,1095368.936359,188192.0081799,704807.8891474,5.7080158,1642.4917085,8264.9739135,5374.864432,13639.8383455
2026-04-15,1792119.4679687,417212.96074208,-572850.8380457,558672.5890465,270000,190000,NA,80000,NA,NA,NA,NA,NA,NA,NA,431391.20974128,2209332.4287108,1094650.911725,397566.1777416,697803.2029675,5.6118715,1638.1616066,10643.7279784,7024.6348202,17668.3627986
2026-04-16,1805723.0361285,399782.06856621,-590997.303591,558773.8251453,270050.397903,190035.767741,NA,80014.630162,NA,NA,NA,NA,NA,NA,NA,432005.54701191,2205505.1046947,1095129.5005948,394458.4491485,697507.2964363,5.4978777,1637.2441484,9915.8483854,6851.2681036,16767.116489
2026-04-17,1817893.6034429,366980.25484701,-624549.6844733,558875.0704832,270100.795805,190071.535485,NA,80029.26032,NA,NA,NA,NA,NA,NA,NA,432654.86883711,2184873.8582899,1097084.5231608,357710.0526316,712460.6544403,5.4507833,1632.8787023,10900.3961444,5079.9024272,15980.2985716
2026-04-18,1819225.1701281,302480.44035356,-686708.8856243,555975.9141144,270151.193709,190107.303226,NA,80043.890483,NA,NA,3000.4109589,NA,NA,NA,NA,433213.41186346,2121705.6104817,1098303.7844038,289882.4610256,714150.5516143,5.4507833,1630.8165473,11750.496123,5982.0499844,17732.5461074
2026-04-20,1801705.4032417,166273.94866253,-812460.0412433,546277.8626844,270251.989518,190178.838713,NA,80073.150805,NA,NA,NA,NA,NA,NA,NA,432456.12722143,1967979.3519042,1095911.0535246,151101.248721,702367.8505879,5.0230174,1627.6821862,12193.9976664,4772.4962007,16966.4938671
2026-04-21,1807607.4084676,151605.36173506,-828952.1631474,546369.7300711,270302.38742,190214.606455,NA,80087.780965,NA,NA,NA,NA,NA,NA,NA,434187.79481136,1959212.7702027,1091261.9617046,155674.6474858,693548.0204356,4.851353,1626.1032388,12156.2453102,4940.9406747,17097.1859849
2026-04-22,1803734.4165051,203494.88102809,-825206.3621069,593315.5113522,317200,145000,NA,172200,NA,NA,NA,NA,NA,NA,NA,435385.73178279,2007229.2975332,1089428.9771846,204098.630122,691763.9767759,4.684106,1624.6774685,15488.1947098,4820.1571664,20308.3518762
2026-04-23,1801915.7151006,205715.34025368,-824449.4917408,594398.4640315,317258.662355,145027.399936,NA,172231.262419,NA,NA,NA,NA,NA,NA,NA,435766.36796298,2007631.0553543,1092450.3818746,208144.5565107,688889.1794368,4.4671659,1618.3933618,11840.2564174,4683.8205871,16524.0770045
2026-04-27,1813578.6243855,215012.28300188,-814244.924479,594826.6598613,317493.311791,145136.999685,NA,172356.312106,NA,NA,NA,NA,NA,NA,NA,434430.54761958,2028590.9073874,1092819.7004386,221637.1297855,685062.7393033,4.1749084,1621.2817178,22802.6516355,4643.2295983,27445.8812338
2026-04-28,1812729.8931883,213667.23376908,-818779.4927044,595244.9070715,317551.974149,145164.399622,NA,172387.574527,NA,NA,NA,NA,NA,NA,NA,437201.81940198,2026397.1269574,1090778.4482486,233093.9123901,686199.1539152,5.9618422,1803.4225141,9690.8126141,4825.4154331,14516.2280472
2026-04-29,1791146.9871527,379800.96663672,-447730.4098196,403241.4081973,125500,5000,NA,120500,NA,NA,NA,NA,NA,NA,NA,424289.96825902,2170947.9537894,1092524.7252416,373701.1728734,687325.9206958,5.820086,1803.2417651,10753.1521956,4833.9209319,15587.0731275
2026-04-30,1803089.8734876,235336.56101803,-545473.5607839,346304.9489166,125522.86491,5000.965753,NA,120521.899157,NA,NA,57007.8082191,NA,NA,NA,NA,434505.17288533,2038426.4345056,1099361.2657309,207870.5476165,713469.928616,5.6397127,1801.953887,10219.7498872,5697.3490553,15917.0989425
2026-05-05,1783066.935899,256705.95169675,-487614.7225075,308656.6195399,125637.189477,5005.794521,NA,120631.394956,NA,NA,95013.0136986,NA,NA,NA,NA,435664.05466435,2039772.8875957,1104797.7805059,223851.4594311,694429.2243534,4.9827651,1799.0598445,10017.4993428,4872.8813529,14890.3806957
2026-05-06,1808829.0570618,180822.77041791,-487677.3050787,231074.2680294,2000,2000,NA,NA,NA,NA,49006.7123287,NA,NA,NA,NA,437425.80746721,1989651.8274797,1106214.6211059,178025.5152261,687405.2350483,4.8140555,1803.1137577,11319.6447275,4878.8835587,16198.5282862
2026-05-07,1807808.0511099,161453.34719389,-480969.0191084,202619.2764032,2000.367123,2000.367123,NA,NA,NA,NA,77510.6164383,NA,NA,NA,NA,439803.08989909,1969261.3983038,1108224.8717038,154684.3519021,688014.5344643,4.7518189,1496.5551706,11611.0422121,5225.291032,16836.3332441
2026-05-08,1810178.8194364,157045.87505964,-478334.9573174,193195.5436039,2000.734247,2000.734247,NA,NA,NA,NA,88812.1643834,NA,NA,NA,NA,442185.28877314,1967224.694496,1115048.4651338,158736.3024343,675861.4927557,4.6315892,1495.524293,10887.2948507,5190.9834393,16078.27829
2026-05-11,1817173.1019385,120289.92796404,-482627.3147696,162018.3494198,2001.835616,2001.835616,NA,NA,NA,NA,113715.5753425,NA,NA,NA,NA,440898.89331384,1937463.0299025,1117899.8638978,119020.3013652,683887.9867439,4.3713406,1495.789353,9900.8005487,5253.9166533,15154.717202
2026-05-12,1819269.3638429,141092.46752761,-464983.7029114,161266.3792023,2002.20274,2002.20274,NA,NA,NA,NA,114515.6849314,NA,NA,NA,NA,444809.79123671,1960361.8313705,1118527.7349908,134076.1297421,691658.179371,4.1114364,1493.1829059,9886.9672973,4715.525627,14602.4929243
2026-05-13,1820968.9300866,272268.53439653,-484376.8378741,311327.6422729,37500,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,445317.72999773,2093237.4644831,1117893.0838039,268813.2531957,689083.4576997,3.9314694,1477.2882725,11258.7476338,4707.7024081,15966.4500419
2026-05-14,1826697.9061876,279373.78343547,-478873.513782,311382.3980972,37506.966315,37506.966315,NA,NA,NA,NA,NA,NA,NA,NA,NA,446864.89912026,2106071.6896231,1117868.8548139,271990.4146166,698480.6781002,3.8170215,1477.6841076,10946.8898758,5303.3510875,16250.2409633
2026-05-15,1795888.5747341,277267.38683824,-467074.9763548,294844.837366,37513.93263,37513.93263,NA,NA,NA,NA,17002.3287671,NA,NA,NA,NA,449497.52582704,2073155.9615723,1124194.9649139,239715.6898227,690293.8742521,4.1466086,1463.5523933,12660.5384856,4823.1950961,17483.7335817
2026-05-18,1801167.1418599,280017.56427974,-481056.1464813,311980.1847921,37534.831576,37534.831576,NA,NA,NA,NA,NA,NA,NA,NA,NA,449093.52596894,2081184.7061396,1127950.2536203,252315.8452117,682005.9427306,3.9271439,1461.9745097,12584.9141431,4861.8487803,17446.7629234
2026-05-19,1802306.2605838,248545.85997079,-510476.700264,312970.8182463,37541.797891,37541.797891,NA,NA,NA,NA,NA,NA,NA,NA,NA,446051.74198849,2050852.1205546,1126428.4454803,223637.8146661,681670.6296591,3.7704932,1462.5119644,11978.5877153,5670.3605762,17648.9482915
2026-05-20,1809103.529207,205161.7676966,-550488.6782043,307483.6138842,32006.521603,25000,NA,NA,7006.521603,NA,NA,NA,NA,NA,NA,448166.8320167,2014265.2969036,1124408.4327728,184748.3766265,683159.1458738,3.5953289,1772.1407366,15104.3372731,5069.2682919,20173.605565
2026-05-21,1825951.0409235,208296.12893823,-541681.8927299,300036.0300852,25004.695931,25004.695931,NA,NA,NA,NA,NA,NA,NA,NA,NA,449941.99158293,2034247.1698617,1124033.0142263,207494.108739,681816.3767417,3.4097001,1772.783488,14268.9003322,4858.5766344,19127.4769666
2026-05-22,1851912.5072416,198776.70931612,-542782.0131513,293087.7631897,25009.391862,25009.391862,NA,NA,NA,NA,7000.9589041,NA,NA,NA,NA,448470.95927772,2050689.2165577,1129840.3182703,202608.740449,700684.9610726,3.3350221,1772.680683,10851.7850417,4927.396019,15779.1810607
2026-05-25,1855784.3296206,220036.50958077,-528021.1542719,300246.8501594,25023.479657,25023.479657,NA,NA,NA,NA,NA,NA,NA,NA,NA,447810.81369327003,2075820.8392014,1131348.0900213,210740.4976077,704001.9086694,4.034487,1775.9022149,22901.9010567,5048.5051444,27950.4062011
2026-05-26,1836649.9635106,206795.33620094,-542233.4611202,300299.57686750003,25028.175588,25028.175588,NA,NA,NA,NA,NA,NA,NA,NA,NA,448729.22045364,2043445.2997115,1132018.3109713,203962.6767924,688619.7657468,3.8872976,1774.6555678,12152.7219926,4913.281343,17066.0033356
2026-05-27,1839367.5283531,202567.75103003,-536672.8455241,290623.14271,25000,5000,NA,20000,NA,NA,8001.0958904,NA,NA,NA,NA,448617.45384413,2041935.2793831,1130571.1727483,204767.9447907,687020.7887569,4.8178024,1849.6903856,12826.5256374,4894.3392618,17720.8648992
2026-05-29,1864599.4985112,204247.79287394,-534246.6521121,290821.5300014,25018.423118,5003.767397,NA,20014.655721,NA,NA,8003.2876712,NA,NA,NA,NA,447672.91498464,2068847.2913851,1136449.6590483,202449.2438878,711672.5166773,4.5753809,1843.5445044,11504.2011025,4923.5507839,16427.7518864
2026-06-01,1842905.290168,278347.36635715,-464883.9770382,298793.6912377,25023.028898,5004.709247,NA,20018.319651,NA,NA,NA,NA,NA,NA,NA,444437.65215765,2121252.6565251,1139696.3790943,268844.3189148,693124.9079732,4.2545479,1844.7349278,11834.7276391,5903.333428,17738.0610671
2026-06-02,1832678.0353688,270059.49053123,-464829.0857578,290894.6063715,25027.634677,5005.651096,NA,20021.983581,NA,NA,9001.2328767,NA,NA,NA,NA,443993.96991753,2102737.5259,1143594.7401247,253152.8254606,687222.7025466,4.1379479,1845.5488354,11721.3189297,5196.2520551,16917.5709848
2026-06-03,1837770.8131747,230033.62154978,-459260.1759025,245411.8171858,2500,2500,NA,NA,NA,NA,32004.3835616,NA,NA,NA,NA,443881.98026648,2067804.4347245,1148163.6484047,209299.2932495,691140.9786649,3.9263774,1832.4226982,11607.1658913,5756.9994385,17364.1653298
2026-06-04,1826351.3585161,255664.61450285,-433573.1850238,245460.2712164,2500.449178,2500.449178,NA,NA,NA,NA,32004.3835616,NA,NA,NA,NA,443777.52831025,2082015.973019,1151528.0598147,220954.7381788,689320.1024681,3.7772749,1833.8404419,12111.4967107,6263.9581299,18375.4548406
2026-06-05,1812862.736164,249936.65313319,-423927.7956143,230487.7805499,2500.898356,2500.898356,NA,NA,NA,NA,47006.4383561,NA,NA,NA,NA,443376.66819759,2062799.3892972,1157683.8836109,202569.0171939,683048.6175203,3.6710092,1826.8911663,11869.3835567,5797.9252399,17667.3087966
2026-06-08,1811036.2094023,272707.45638129,-417974.4608568,245129.0507773,2502.24589,2502.24589,NA,NA,NA,NA,32504.4520548,NA,NA,NA,NA,445552.86646079,2083743.6657836,1163999.9117227,217189.6077767,683206.8482269,4.3986751,1820.0671413,11792.0512459,5730.780995,17522.8322409
2026-06-09,1785211.4835992,297402.50192855,-390051.7815134,242954.8305589,2502.695068,2502.695068,NA,NA,NA,NA,35004.7945205,NA,NA,NA,NA,444499.45288305,2082613.9855278,1167583.0479927,209247.7872399,686317.7713051,4.3512834,1805.0050272,11916.4940382,5739.5286413,17656.0226795
2026-06-10,1784833.4255666,292507.45377099,-419177.4127034,265452.9531179,10000,10000,NA,NA,NA,NA,20002.739726,NA,NA,NA,NA,446231.91335649,2077340.8793376,1168695.2754427,202667.0971407,686532.3080101,4.1574891,1804.2198173,11413.037731,6224.7837067,17637.8214377
2026-06-11,1785838.3599786,302422.68162075,-417497.1902221,273499.9784622,10001.819014,10001.819014,NA,NA,NA,NA,12001.6438356,NA,NA,NA,NA,446419.89338065,2088261.0415994,1168671.6241319,210282.4408836,689911.2337264,4.5331732,1913.6255133,11829.9457532,5647.6384178,17477.584171
2026-06-12,1779498.4269968,287324.39480971,-418271.4520693,259810.1069676,10003.638027,10003.638027,NA,NA,NA,NA,25803.5342467,NA,NA,NA,NA,445785.73991141,2066822.8218065,1173409.8545419,198454.6900791,677332.7440237,4.3624183,1914.921578,10094.7612975,5611.487868,15706.2491655
2026-06-15,1802376.9600114,296052.98930536,-417346.9768733,267458.6946661,10009.095069,10009.095069,NA,NA,NA,NA,17002.3287671,NA,NA,NA,NA,445941.27151256,2098429.9493168,1174243.5032319,219723.3649136,684767.374702,4.1739595,1916.8356805,12039.4526427,5735.2441866,17774.6968293
2026-06-16,1835358.6946227,281156.48562166,-430951.2743065,266905.1864969,15010.914083,10010.914083,NA,NA,5000,NA,22603.0958904,NA,NA,NA,NA,445202.57343126,2116515.1802444,1173446.1709229,226079.120562,698398.4347283,3.9876106,1917.6570104,10763.9693247,5905.8400855,16669.8094102
2026-06-17,1838264.6553828,339973.19440167,-450162.5077796,349545.2697295,75000,75000,NA,NA,NA,NA,NA,NA,NA,NA,NA,440590.43245177,2178237.8497845,1172358.0953329,293953.5972833,690938.1251508,3.8254538,1877.2899568,12854.7960035,6252.1206034,19106.9166069
2026-06-18,1871346.0917042,316826.66576281,-471487.7756595,339605.7937618,75013.983812,75013.983812,NA,NA,NA,NA,10001.369863,NA,NA,NA,NA,448708.64766051,2188172.757467,1168487.3932852,289703.8571913,710215.6409245,3.6928256,1862.5328616,12177.2773235,5722.3630553,17899.6403788
2026-06-19,1876648.3549924,270733.67755155,-516755.4691082,339667.6963144,75027.967627,75027.967627,NA,NA,NA,NA,10001.369863,NA,NA,NA,NA,447821.45034535,2147382.032544,1170866.5016752,245512.6263602,710883.6895376,4.1122881,2009.6408538,12301.6029747,5803.8588544,18105.4618291
2026-06-22,1856912.4806022,212830.71876471,-573886.9559975,338966.4140295,75069.919068,75069.919068,NA,NA,NA,NA,10001.369863,NA,NA,NA,NA,447751.26073271,2069743.1993669,1169796.5771752,184979.381925,693832.123821,3.8135502,2008.9624941,13277.0608941,5845.2795073,19122.3404014
2026-06-23,1847838.113894,221408.93737598,-571733.1966604,343168.8258531,75083.902882,75083.902882,NA,NA,NA,NA,10001.369863,NA,NA,NA,NA,449973.30818328,2069247.05127,1165845.9881852,190109.9367516,690071.4930172,3.5400637,2006.0151428,15324.896514,5885.1815955,21210.0781095
2026-06-24,1848997.6958452,361327.33067868,-576417.2431493,487188.7643528,200000,50000,NA,150000,NA,NA,NA,NA,NA,NA,NA,450555.80947518,2210325.0265239,1160648.5809852,334701.9597865,691946.8774391,3.3099231,1958.6541469,15470.0285953,5595.6156478,21065.644243101
2026-06-25,1863877.8980615,299877.17108293,-566306.2210284,417490.8830328,200038.327602,50009.714174,NA,150028.613428,NA,NA,64008.7671233,NA,NA,NA,NA,448692.50907853,2163755.0691444,1158306.9617952,283618.3118834,693809.7427351,3.2062101,1960.6751641,20483.2465811,5572.9247754,26056.1713565
2026-06-26,1864589.4881575,259463.97890031,-562447.7554903,375003.797941,200076.655205,50019.428347,NA,150057.226858,NA,NA,109014.9315068,NA,NA,NA,NA,446907.93644961,2124053.4670578,1157966.7663252,254561.4923681,694065.0732002,4.0508831,2320.7562288,9686.7171894,5448.610863,15135.3280524
2026-06-29,1865902.3052297,313673.41225904,-544411.9699076,411273.4984111,200191.638012,50048.570868,NA,150143.067144,NA,NA,73010,NA,NA,NA,NA,446811.88375554,2179575.7174887,1156965.6703252,304403.7488638,699540.1745526,3.7935478,2320.664137,9647.8881096,6693.7779527,16341.6660623
2026-06-30,1886609.2628732,317162.08215939,-526744.6686401,396343.0463265,200229.965614,50058.285042,NA,150171.680572,NA,NA,88012.0547945,NA,NA,NA,NA,447563.70447299,2203771.3450326,1154601.2600962,304552.8237935,725638.9251368,5.603327,2319.4201861,9703.2141476,6950.0983454,16653.312493
